Datetime,Load
2023-01-07 22:00:00,95.84897248811293
2023-01-07 23:00:00,99.29288071889884
2023-01-08 00:00:00,98.26471782004124
2023-01-08 01:00:00,102.87991415588182
2023-01-08 02:00:00,102.26025788656742
2023-01-08 03:00:00,105.52750631287893
2023-01-08 04:00:00,110.41760113422616
2023-01-08 05:00:00,109.18006924650305
2023-01-08 06:00:00,112.41876394137327
2023-01-08 07:00:00,110.73517827027469
2023-01-08 08:00:00,114.1290983559679
2023-01-08 09:00:00,107.25859867216934
2023-01-08 10:00:00,102.18718946563692
2023-01-08 11:00:00,102.51913113883558
2023-01-08 12:00:00,98.07396874786774
2023-01-08 13:00:00,99.36616955060097
2023-01-08 14:00:00,95.08396012894008
2023-01-08 15:00:00,92.65438855393889
2023-01-08 16:00:00,91.09148118439232
2023-01-08 17:00:00,91.8214233730048
2023-01-08 18:00:00,89.09507553531066
2023-01-08 19:00:00,91.89484132691655
2023-01-08 20:00:00,93.43088829884823
2023-01-08 21:00:00,92.24464876292376
2023-01-08 22:00:00,93.14790676157706
2023-01-08 23:00:00,96.38587891370352
2023-01-09 00:00:00,101.4202184807279
2023-01-09 01:00:00,102.77314819412739
2023-01-09 02:00:00,106.26014987720195
2023-01-09 03:00:00,110.5969427564719
2023-01-09 04:00:00,109.12216148373463
2023-01-09 05:00:00,108.04138448010994
2023-01-09 06:00:00,112.11484701772476
2023-01-09 07:00:00,109.76197998184995
2023-01-09 08:00:00,110.40514835316527
2023-01-09 09:00:00,109.20346490006096
2023-01-09 10:00:00,103.08198380714646
2023-01-09 11:00:00,105.3521996593691
2023-01-09 12:00:00,101.81024391991318
2023-01-09 13:00:00,96.20400080400577
2023-01-09 14:00:00,95.60889823974173
2023-01-09 15:00:00,93.4433471700948
2023-01-09 16:00:00,91.38760959108728
2023-01-09 17:00:00,92.0845697147341
2023-01-09 18:00:00,92.87471265666706
2023-01-09 19:00:00,90.35535448259057
2023-01-09 20:00:00,94.00150861809978
2023-01-09 21:00:00,94.90533740914275
2023-01-09 22:00:00,95.46459231635276
2023-01-09 23:00:00,97.76417139307941
2023-01-10 00:00:00,97.69486925667994
2023-01-10 01:00:00,99.58665366461078
2023-01-10 02:00:00,105.33004559621862
2023-01-10 03:00:00,105.35920997620676
2023-01-10 04:00:00,108.58098175376517
2023-01-10 05:00:00,108.58993277919055
2023-01-10 06:00:00,106.42300699003901
2023-01-10 07:00:00,110.37386734676394
2023-01-10 08:00:00,107.83119042706463
2023-01-10 09:00:00,107.23146523694713
2023-01-10 10:00:00,103.21375945274157
2023-01-10 11:00:00,101.91855595623582
2023-01-10 12:00:00,103.12076028226582
2023-01-10 13:00:00,97.668911549117
2023-01-10 14:00:00,96.09915269012531
2023-01-10 15:00:00,90.38718857438246
2023-01-10 16:00:00,96.11781787694055
2023-01-10 17:00:00,94.02756925375037
2023-01-10 18:00:00,92.7268709819034
2023-01-10 19:00:00,91.99827369231906
2023-01-10 20:00:00,91.37003251867533
2023-01-10 21:00:00,93.81308022186795
2023-01-10 22:00:00,97.09603948798986
2023-01-10 23:00:00,96.15467005402334
2023-01-11 00:00:00,99.11100251156154
2023-01-11 01:00:00,99.24992573284413
2023-01-11 02:00:00,103.4563618444865
2023-01-11 03:00:00,110.3936712730818
2023-01-11 04:00:00,107.99175985554363
2023-01-11 05:00:00,109.02356444986951
2023-01-11 06:00:00,110.63553406487424
2023-01-11 07:00:00,106.43480364854165
2023-01-11 08:00:00,110.55101741801954
2023-01-11 09:00:00,109.6038815226113
2023-01-11 10:00:00,105.75459253092083
2023-01-11 11:00:00,105.89089242398413
2023-01-11 12:00:00,97.3463364677282
2023-01-11 13:00:00,101.09924114447854
2023-01-11 14:00:00,93.53851719354067
2023-01-11 15:00:00,90.36909272160828
2023-01-11 16:00:00,90.86496203974231
2023-01-11 17:00:00,94.08475309805392
2023-01-11 18:00:00,89.9611157182009
2023-01-11 19:00:00,88.47555842398712
2023-01-11 20:00:00,88.74986101319588
2023-01-11 21:00:00,92.71869517864164
2023-01-11 22:00:00,91.01007685688472
2023-01-11 23:00:00,94.81142386578787
2023-01-12 00:00:00,103.08613530371821
2023-01-12 01:00:00,105.23471806532767
2023-01-12 02:00:00,104.74317570692052
2023-01-12 03:00:00,106.1397382693564
2023-01-12 04:00:00,108.77727184245806
2023-01-12 05:00:00,114.3552521197913
2023-01-12 06:00:00,110.80995101754105
2023-01-12 07:00:00,111.47873461281034
2023-01-12 08:00:00,108.25533898618129
2023-01-12 09:00:00,107.19286102609982
2023-01-12 10:00:00,106.29432539357404
2023-01-12 11:00:00,102.84038010667327
2023-01-12 12:00:00,96.20524603502274
2023-01-12 13:00:00,99.9728910723297
2023-01-12 14:00:00,93.76973264445736
2023-01-12 15:00:00,97.15156747136709
2023-01-12 16:00:00,92.71344298768756
2023-01-12 17:00:00,90.48268656838883
2023-01-12 18:00:00,90.87865428020687
2023-01-12 19:00:00,90.12374595998229
2023-01-12 20:00:00,90.36688043005093
2023-01-12 21:00:00,93.34412871070596
2023-01-12 22:00:00,96.76998093437328
2023-01-12 23:00:00,96.48275005168487
2023-01-13 00:00:00,98.75552567018741
2023-01-13 01:00:00,101.8772131691924
2023-01-13 02:00:00,106.90402218769339
2023-01-13 03:00:00,109.97616830679017
2023-01-13 04:00:00,109.38428186172926
2023-01-13 05:00:00,110.82188653096212
2023-01-13 06:00:00,108.74059828546977
2023-01-13 07:00:00,111.41276756279534
2023-01-13 08:00:00,109.76372805877456
2023-01-13 09:00:00,105.65081189601048
2023-01-13 10:00:00,101.42465677613646
2023-01-13 11:00:00,100.14705024246157
2023-01-13 12:00:00,98.66159454363758
2023-01-13 13:00:00,99.7356841844684
2023-01-13 14:00:00,98.10571955167875
2023-01-13 15:00:00,92.04989643718598
2023-01-13 16:00:00,90.52391525661307
2023-01-13 17:00:00,90.86398784905424
2023-01-13 18:00:00,90.02429301814645
2023-01-13 19:00:00,92.20260990505749
2023-01-13 20:00:00,90.29336977498139
2023-01-13 21:00:00,94.82721816369646
2023-01-13 22:00:00,94.52155040426051
2023-01-13 23:00:00,99.11975897111046
2023-01-14 00:00:00,99.45791907542282
2023-01-14 01:00:00,101.36200108520843
2023-01-14 02:00:00,108.82463527967988
2023-01-14 03:00:00,109.20152197695933
2023-01-14 04:00:00,105.07616383757394
2023-01-14 05:00:00,108.76571123931087
2023-01-14 06:00:00,112.40984584355715
2023-01-14 07:00:00,107.26593732446366
2023-01-14 08:00:00,110.2016106968906
2023-01-14 09:00:00,108.40518001880508
2023-01-14 10:00:00,103.60170684381625
2023-01-14 11:00:00,102.5705563585336
2023-01-14 12:00:00,95.81996450273951
2023-01-14 13:00:00,100.95267258210835
2023-01-14 14:00:00,94.38181498160618
2023-01-14 15:00:00,94.53655829088702
2023-01-14 16:00:00,92.56742864510653
2023-01-14 17:00:00,93.05650331330932
2023-01-14 18:00:00,89.13339318619488
2023-01-14 19:00:00,90.74838719216424
2023-01-14 20:00:00,92.45796436738469
2023-01-14 21:00:00,94.67401537099548
2023-01-14 22:00:00,97.30870867681791
2023-01-14 23:00:00,96.45704608782403
2023-01-15 00:00:00,98.67154511339113
2023-01-15 01:00:00,105.30841318352147
2023-01-15 02:00:00,100.92584813005573
2023-01-15 03:00:00,110.21113237295077
2023-01-15 04:00:00,108.05560555369178
2023-01-15 05:00:00,109.65013260491004
2023-01-15 06:00:00,108.63531479775969
2023-01-15 07:00:00,109.56286729181906
2023-01-15 08:00:00,111.20253048980624
2023-01-15 09:00:00,108.61279401479354
2023-01-15 10:00:00,105.98537296760084
2023-01-15 11:00:00,102.76593646328864
2023-01-15 12:00:00,97.10878005505597
2023-01-15 13:00:00,95.72353572193937
2023-01-15 14:00:00,94.31359752673777
2023-01-15 15:00:00,93.84428509699222
2023-01-15 16:00:00,91.47905129119341
2023-01-15 17:00:00,92.30775034982624
2023-01-15 18:00:00,90.94725477545514
2023-01-15 19:00:00,90.44944289298643
2023-01-15 20:00:00,95.89126855729
2023-01-15 21:00:00,93.74138555823433
2023-01-15 22:00:00,94.13611559678326
2023-01-15 23:00:00,101.13174356194861
2023-01-16 00:00:00,102.40082309682683
2023-01-16 01:00:00,106.22036603151267
2023-01-16 02:00:00,104.77813612874091
2023-01-16 03:00:00,109.02368606482769
2023-01-16 04:00:00,105.75455511969965
2023-01-16 05:00:00,111.22727108471902
2023-01-16 06:00:00,109.6845520834918
2023-01-16 07:00:00,106.94914235185479
2023-01-16 08:00:00,110.7254548458804
2023-01-16 09:00:00,103.45080516187348
2023-01-16 10:00:00,101.17458696587164
2023-01-16 11:00:00,103.31314336863583
2023-01-16 12:00:00,101.14269502065365
2023-01-16 13:00:00,99.35285718900121
2023-01-16 14:00:00,96.48392603305885
2023-01-16 15:00:00,95.88224943899385
2023-01-16 16:00:00,92.74023186888046
2023-01-16 17:00:00,90.07614284922441
2023-01-16 18:00:00,89.85277776841619
2023-01-16 19:00:00,89.7762993591349
2023-01-16 20:00:00,91.930701011002
2023-01-16 21:00:00,90.7342404510011
2023-01-16 22:00:00,95.68184439711786
2023-01-16 23:00:00,97.23898253531145
2023-01-17 00:00:00,100.55127031577477
2023-01-17 01:00:00,103.14563652096658
2023-01-17 02:00:00,100.09547079736852
2023-01-17 03:00:00,105.2684801745362
2023-01-17 04:00:00,108.44299670966662
2023-01-17 05:00:00,109.54828834629532
2023-01-17 06:00:00,110.51877861799939
2023-01-17 07:00:00,110.26395484355398
2023-01-17 08:00:00,111.69272068371222
2023-01-17 09:00:00,107.69598477406136
2023-01-17 10:00:00,104.37395258356727
2023-01-17 11:00:00,99.38994350595033
2023-01-17 12:00:00,97.26281976891629
2023-01-17 13:00:00,98.48279316892526
2023-01-17 14:00:00,97.12089362822091
2023-01-17 15:00:00,96.01167418197092
2023-01-17 16:00:00,89.68395980432416
2023-01-17 17:00:00,89.7330128662475
2023-01-17 18:00:00,90.48466737216623
2023-01-17 19:00:00,94.43553957936976
2023-01-17 20:00:00,91.5694688985834
2023-01-17 21:00:00,96.0314578976004
2023-01-17 22:00:00,95.33994580581462
2023-01-17 23:00:00,99.71829992183179
2023-01-18 00:00:00,102.05315969310405
2023-01-18 01:00:00,102.92036671604149
2023-01-18 02:00:00,102.95923350547562
2023-01-18 03:00:00,106.53287893600758
2023-01-18 04:00:00,111.63834438561331
2023-01-18 05:00:00,111.41490859985092
2023-01-18 06:00:00,109.1326993464563
2023-01-18 07:00:00,108.9746409856419
2023-01-18 08:00:00,105.19850783031325
2023-01-18 09:00:00,109.95974539582913
2023-01-18 10:00:00,106.77212712049227
2023-01-18 11:00:00,102.31403480894151
2023-01-18 12:00:00,100.40026883834679
2023-01-18 13:00:00,93.07007789271411
2023-01-18 14:00:00,94.02657100791454
2023-01-18 15:00:00,95.59782346986287
2023-01-18 16:00:00,93.30284071561579
2023-01-18 17:00:00,91.00214285123721
2023-01-18 18:00:00,89.97056348273013
2023-01-18 19:00:00,91.933552596502
2023-01-18 20:00:00,90.77697574905339
2023-01-18 21:00:00,89.59954579574449
2023-01-18 22:00:00,94.9876017206522
2023-01-18 23:00:00,98.21804820314595
2023-01-19 00:00:00,102.245355369596
2023-01-19 01:00:00,99.70579893003324
2023-01-19 02:00:00,104.75417738689694
2023-01-19 03:00:00,106.92046050235517
2023-01-19 04:00:00,106.4577502281501
2023-01-19 05:00:00,110.63460481273727
2023-01-19 06:00:00,111.4947360632236
2023-01-19 07:00:00,109.0778736468286
2023-01-19 08:00:00,112.7704392550873
2023-01-19 09:00:00,106.43234779679824
2023-01-19 10:00:00,104.1066330586187
2023-01-19 11:00:00,101.6368477550881
2023-01-19 12:00:00,98.36900185342304
2023-01-19 13:00:00,96.29375856250715
2023-01-19 14:00:00,92.13182226153494
2023-01-19 15:00:00,92.54586654030807
2023-01-19 16:00:00,91.45469396820425
2023-01-19 17:00:00,85.77513675702771
2023-01-19 18:00:00,89.79610097504029
2023-01-19 19:00:00,90.42500990059318
2023-01-19 20:00:00,92.36892394353669
2023-01-19 21:00:00,95.33820233328622
2023-01-19 22:00:00,96.70270852920089
2023-01-19 23:00:00,96.17108210390363
2023-01-20 00:00:00,98.5271756554846
2023-01-20 01:00:00,103.74719925412488
2023-01-20 02:00:00,103.90544032732488
2023-01-20 03:00:00,104.61495977361822
2023-01-20 04:00:00,113.40853752464562
2023-01-20 05:00:00,109.03780973365627
2023-01-20 06:00:00,108.74695163462292
2023-01-20 07:00:00,105.27499815040674
2023-01-20 08:00:00,110.36305822260204
2023-01-20 09:00:00,105.09519612027243
2023-01-20 10:00:00,105.05724111913563
2023-01-20 11:00:00,104.52543676363422
2023-01-20 12:00:00,98.05546290455194
2023-01-20 13:00:00,97.57077445261001
2023-01-20 14:00:00,98.04757482038767
2023-01-20 15:00:00,88.01543807440754
2023-01-20 16:00:00,89.7187342681972
2023-01-20 17:00:00,88.53165796953516
2023-01-20 18:00:00,89.62618975487918
2023-01-20 19:00:00,90.24515998236222
2023-01-20 20:00:00,89.21722069626239
2023-01-20 21:00:00,91.62018549590847
2023-01-20 22:00:00,93.45355005909428
2023-01-20 23:00:00,96.71023105862906
2023-01-21 00:00:00,100.43644546506201
2023-01-21 01:00:00,104.40931869576725
2023-01-21 02:00:00,107.11066199309282
2023-01-21 03:00:00,108.37833633453607
2023-01-21 04:00:00,106.9123057988742
2023-01-21 05:00:00,109.65266642223597
2023-01-21 06:00:00,114.74865880698478
2023-01-21 07:00:00,111.68832364826531
2023-01-21 08:00:00,107.77924492009737
2023-01-21 09:00:00,110.23514417779312
2023-01-21 10:00:00,104.22386162040522
2023-01-21 11:00:00,101.25138651441863
2023-01-21 12:00:00,102.79146387185729
2023-01-21 13:00:00,94.79251096895106
2023-01-21 14:00:00,91.17244483946327
2023-01-21 15:00:00,94.8115013442554
2023-01-21 16:00:00,91.39512782538809
2023-01-21 17:00:00,90.59547269418364
2023-01-21 18:00:00,89.27715432114604
2023-01-21 19:00:00,89.86375500234116
2023-01-21 20:00:00,90.42352615649284
2023-01-21 21:00:00,91.67694632762576
2023-01-21 22:00:00,94.2361795552626
2023-01-21 23:00:00,96.58490707133933
2023-01-22 00:00:00,98.34283245796254
2023-01-22 01:00:00,101.49785205236134
2023-01-22 02:00:00,99.99448095667549
2023-01-22 03:00:00,108.44035221497582
2023-01-22 04:00:00,109.44076057581071
2023-01-22 05:00:00,109.48944059789899
2023-01-22 06:00:00,110.47464876951949
2023-01-22 07:00:00,110.20641306916801
2023-01-22 08:00:00,107.21225044463586
2023-01-22 09:00:00,106.00590720742471
2023-01-22 10:00:00,106.05663321926072
2023-01-22 11:00:00,103.00319742134337
2023-01-22 12:00:00,104.0866409793647
2023-01-22 13:00:00,100.65103385984942
2023-01-22 14:00:00,96.86602428077687
2023-01-22 15:00:00,91.40546235667897
2023-01-22 16:00:00,90.21063195561648
2023-01-22 17:00:00,88.33664828985182
2023-01-22 18:00:00,90.55951469957341
2023-01-22 19:00:00,84.8588320481899
2023-01-22 20:00:00,90.42250740826964
2023-01-22 21:00:00,92.31549938949078
2023-01-22 22:00:00,91.95141893365995
2023-01-22 23:00:00,99.00728217813207
2023-01-23 00:00:00,97.72171654282032
2023-01-23 01:00:00,103.12367578243162
2023-01-23 02:00:00,110.56755484697807
2023-01-23 03:00:00,103.84905659195488
2023-01-23 04:00:00,108.36315122783022
2023-01-23 05:00:00,108.84433798762015
2023-01-23 06:00:00,108.79606264220723
2023-01-23 07:00:00,111.17976045216137
2023-01-23 08:00:00,110.8729122475013
2023-01-23 09:00:00,108.61434411046815
2023-01-23 10:00:00,103.5533218350977
2023-01-23 11:00:00,107.45588660783014
2023-01-23 12:00:00,96.45951362331623
2023-01-23 13:00:00,95.34655141090614
2023-01-23 14:00:00,95.33945856878086
2023-01-23 15:00:00,93.10772002642585
2023-01-23 16:00:00,92.3158341209131
2023-01-23 17:00:00,93.50100992725976
2023-01-23 18:00:00,89.7602981612688
2023-01-23 19:00:00,90.56820065753529
2023-01-23 20:00:00,90.15071385670716
2023-01-23 21:00:00,94.10558922505574
2023-01-23 22:00:00,94.36304297869931
2023-01-23 23:00:00,96.7736955068419
2023-01-24 00:00:00,101.08696630592743
2023-01-24 01:00:00,104.65803230518637
2023-01-24 02:00:00,100.58378689665228
2023-01-24 03:00:00,107.79262466121241
2023-01-24 04:00:00,108.11984740048928
2023-01-24 05:00:00,111.5544921382135
2023-01-24 06:00:00,109.49975479785098
2023-01-24 07:00:00,112.2613631292153
2023-01-24 08:00:00,107.30742799687631
2023-01-24 09:00:00,102.61040799661365
2023-01-24 10:00:00,107.10318608134345
2023-01-24 11:00:00,100.9011005265343
2023-01-24 12:00:00,96.83949612651318
2023-01-24 13:00:00,97.4439163862628
2023-01-24 14:00:00,94.52164266793972
2023-01-24 15:00:00,94.57514213962452
2023-01-24 16:00:00,93.12456760178598
2023-01-24 17:00:00,90.53198262888813
2023-01-24 18:00:00,88.23036811616403
2023-01-24 19:00:00,90.91462425955787
2023-01-24 20:00:00,91.67013472239671
2023-01-24 21:00:00,94.06680553707378
2023-01-24 22:00:00,93.25038657251064
2023-01-24 23:00:00,96.61106380263955
2023-01-25 00:00:00,101.01875623267216
2023-01-25 01:00:00,105.08284456148867
2023-01-25 02:00:00,106.93184401591904
2023-01-25 03:00:00,107.23517755417102
2023-01-25 04:00:00,107.68546399000209
2023-01-25 05:00:00,110.46689938024932
2023-01-25 06:00:00,107.81721912541306
2023-01-25 07:00:00,108.0252553843689
2023-01-25 08:00:00,111.67979666276375
2023-01-25 09:00:00,107.87513677195942
2023-01-25 10:00:00,104.30494653245414
2023-01-25 11:00:00,104.2464678201957
2023-01-25 12:00:00,102.57394992769908
2023-01-25 13:00:00,96.5225344324836
2023-01-25 14:00:00,94.14518411510105
2023-01-25 15:00:00,91.82364064144066
2023-01-25 16:00:00,93.26744659958638
2023-01-25 17:00:00,92.28785663214957
2023-01-25 18:00:00,92.77180664258219
2023-01-25 19:00:00,92.35794763680695
2023-01-25 20:00:00,88.07530980329855
2023-01-25 21:00:00,93.49086082997076
2023-01-25 22:00:00,92.88322919430576
2023-01-25 23:00:00,96.38598079903188
2023-01-26 00:00:00,100.34118840716174
2023-01-26 01:00:00,104.25932124772511
2023-01-26 02:00:00,103.21831331509776
2023-01-26 03:00:00,102.42162848896066
2023-01-26 04:00:00,109.02131572145514
2023-01-26 05:00:00,114.94640142968774
2023-01-26 06:00:00,109.5943075606597
2023-01-26 07:00:00,109.75308913279119
2023-01-26 08:00:00,112.22458127491663
2023-01-26 09:00:00,108.25161704998911
2023-01-26 10:00:00,105.43372207396587
2023-01-26 11:00:00,103.47242378165232
2023-01-26 12:00:00,100.50048786514739
2023-01-26 13:00:00,95.13230069266139
2023-01-26 14:00:00,92.31710968440055
2023-01-26 15:00:00,96.70258841238308
2023-01-26 16:00:00,91.70751266596595
2023-01-26 17:00:00,90.54093262226878
2023-01-26 18:00:00,89.81954467188758
2023-01-26 19:00:00,91.90288827234221
2023-01-26 20:00:00,96.41712816563059
2023-01-26 21:00:00,93.97683752235018
2023-01-26 22:00:00,93.82382634737081
2023-01-26 23:00:00,97.1450078331917
2023-01-27 00:00:00,102.14199293441031
2023-01-27 01:00:00,101.4225892481991
2023-01-27 02:00:00,106.70449297806051
2023-01-27 03:00:00,102.42959306390924
2023-01-27 04:00:00,108.20049489495153
2023-01-27 05:00:00,110.915538289852
2023-01-27 06:00:00,112.54025109315143
2023-01-27 07:00:00,108.02230982880594
2023-01-27 08:00:00,105.65472400258322
2023-01-27 09:00:00,106.54959748208184
2023-01-27 10:00:00,102.74916198450615
2023-01-27 11:00:00,102.29011711756625
2023-01-27 12:00:00,99.98669309073756
2023-01-27 13:00:00,94.77351945857113
2023-01-27 14:00:00,96.60887822022185
2023-01-27 15:00:00,92.61450440140567
2023-01-27 16:00:00,93.50066570016631
2023-01-27 17:00:00,86.6509312565171
2023-01-27 18:00:00,87.96561565890921
2023-01-27 19:00:00,91.37408035440556
2023-01-27 20:00:00,89.74152482050499
2023-01-27 21:00:00,92.59986087203505
2023-01-27 22:00:00,95.00139823511432
2023-01-27 23:00:00,97.72832151088159
2023-01-28 00:00:00,98.64486757453244
2023-01-28 01:00:00,102.88676357797011
2023-01-28 02:00:00,103.43491258953082
2023-01-28 03:00:00,108.4196287493589
2023-01-28 04:00:00,108.4305659988783
2023-01-28 05:00:00,109.96933151008173
2023-01-28 06:00:00,115.13985367938066
2023-01-28 07:00:00,107.44504935369068
2023-01-28 08:00:00,111.43741857592511
2023-01-28 09:00:00,101.75236509776668
2023-01-28 10:00:00,100.84324669016223
2023-01-28 11:00:00,100.10691029565011
2023-01-28 12:00:00,97.64494326945037
2023-01-28 13:00:00,97.81921314525238
2023-01-28 14:00:00,95.579684528337
2023-01-28 15:00:00,92.41928965138999
2023-01-28 16:00:00,91.03999002863064
2023-01-28 17:00:00,91.39627125897266
