Price,Open,High,Low,Close,Volume,Return,MA10,Volatility
2020-04-24,67.10637563628991,68.51289750296907,67.05795538482593,68.50321197509766,126161200,0.028870022334373413,67.62975616455078,0.02581991431212913
2020-04-27,68.21996344716476,68.88328539052851,67.77210939351758,68.55162811279297,117087600,0.0007067717892252912,67.86990585327149,0.025379548386152882
2020-04-28,69.01399137210808,69.19555618187054,67.34844305638214,67.4404296875,112004800,-0.016209657682595524,67.66485824584962,0.019941962893103692
2020-04-29,68.92928107931384,70.12518879426327,68.72592933750241,69.6555404663086,137280800,0.03284544284597235,67.74474792480468,0.022692523559457636
2020-04-30,70.195396396661,71.30173342629523,69.8056406949222,71.12500762939453,183064000,0.02109619928649753,67.9168716430664,0.023482256985681984
2020-05-01,69.29724910279991,72.38385146458401,69.2004159964793,69.97993469238281,240616800,-0.016099442027173616,68.06865921020508,0.023689799387448664
2020-05-04,70.0041397159612,71.09836777466262,69.31419187836596,70.97006225585938,133568000,0.014148735174289051,68.46156463623046,0.022428989782033226
2020-05-05,71.43003164134032,72.868025831844,71.28477828502723,72.03524780273438,147751200,0.015008941982251889,69.1682144165039,0.018382373533649913
2020-05-06,72.73728444031273,73.41028439938938,72.3523679150605,72.7784423828125,142333600,0.010317096182043128,69.76205215454101,0.017234147999391332
2020-05-07,73.40545924879912,73.87753081736858,73.10285116327836,73.53134155273438,115215200,0.010345084962957163,70.45708465576172,0.01666007861000853
2020-05-08,74.1916086969269,75.33492052212418,73.86390577921274,75.2815170288086,133838400,0.02380176179458182,71.13491516113281,0.01609316410569923
2020-05-11,74.78875574566902,76.96129057605077,74.57999392969896,76.46610260009766,145946400,0.015735410470484323,71.92636260986328,0.015870988748873254
2020-05-12,77.15061452744153,77.60211807775983,75.47084560508229,75.59221649169922,162301200,-0.01142841178879861,72.74154129028321,0.01500529695132726
2020-05-13,75.77183462345045,76.69425770409393,73.6017228189693,74.67949676513672,200622400,-0.012074255378696663,73.24393692016602,0.014650351065988507
2020-05-14,73.91728457391856,75.19896057734329,73.19391157124006,75.13827514648438,158929200,0.006143297708479434,73.645263671875,0.013799809176736915
2020-05-15,72.90751535561726,74.74021334051717,72.87352794118901,74.694091796875,166348400,-0.005911545730101331,74.11667938232422,0.012317063882767008
2020-05-18,76.01946169404773,76.82778872351427,75.32764600121479,76.45396423339844,135178400,0.0235610661323693,74.66506958007812,0.013279322351985104
2020-05-19,76.47093167167924,77.31809799165467,75.98059601335908,76.01215362548828,101729600,-0.005778779587692795,75.06276016235351,0.013605002236589338
2020-05-20,76.87147482429302,77.56086067764168,76.83263524563915,77.49047088623047,111504800,0.019448432786496994,75.53396301269531,0.014257198171760561
2020-05-21,77.3520893444608,77.89340613060031,76.67483776673394,76.91272735595703,102688800,-0.007455671951221765,75.87210159301758,0.014808316984163229
2020-05-22,76.65059056766172,77.49048269423649,76.54864314006622,77.40795135498047,81803200,0.006438778288689662,76.08474502563476,0.013242380747705979
2020-05-26,78.5269651260588,78.70659167112338,76.82777268129091,76.88360595703125,125522000,-0.0067737924692601315,76.12649536132812,0.0127146711413566
2020-05-27,76.74038038807967,77.36422105547973,76.00001360596808,77.21857452392578,112945200,0.004356826955823845,76.28913116455078,0.012013628968128158
2020-05-28,76.8933182003932,78.51240928442117,76.6165963973256,77.25257873535156,133560800,0.000440363107392594,76.54643936157227,0.010968339073122045
2020-05-29,77.49529820628362,77.95650601708448,76.82047648532915,77.17730712890625,153532400,-0.0009743572017598678,76.75034255981446,0.011004801863334423
2020-06-01,77.13119919406478,78.24781284336196,77.00011656103608,78.1264419555664,80791200,0.01229810759106753,77.0935775756836,0.010921321115832333
2020-06-02,77.8594283215851,78.51240432243173,77.41763649054919,78.48812866210938,87642800,0.004629504396842732,77.29699401855468,0.008669572858966629
2020-06-03,78.80856025827174,79.18238473569964,78.23568571032708,78.92021942138672,104491200,0.005505173414663611,77.58780059814453,0.008168614167585186
2020-06-04,78.74300918140095,79.04157682827717,77.86670750782196,78.24053192138672,87560400,-0.008612336673455956,77.66280670166016,0.006916181365421247
2020-06-05,78.49055850056602,80.5295880347895,78.46143067131722,80.46890258789062,137250400,0.028481026544437293,78.01842422485352,0.01046754418050876
2020-06-08,80.16547259371143,80.97865903574063,79.45424095843477,80.94467163085938,95654400,0.005912458448766644,78.37209625244141,0.010458472860217127
2020-06-09,80.62425597002903,83.89398053792564,80.59269835430385,83.50074005126953,147712400,0.03157797009872221,79.03380966186523,0.012655398873256668
2020-06-10,84.44987222819896,86.11750723835495,84.01051015507953,85.64901733398438,166651600,0.02572764362801805,79.8768539428711,0.01366791689008153
2020-06-11,84.79211678697995,85.21691483288278,81.43500177511659,81.53694915771484,201662400,-0.04801068715400103,80.30529098510742,0.02301864309081057
2020-06-12,83.67794801073093,84.42558944538845,81.12915928074322,82.24091339111328,200146000,0.008633683755284727,80.81165161132813,0.022911530046303932
2020-06-15,80.8936931849323,83.91097154593938,80.73105294291301,83.25799560546875,138808800,0.012367107470201866,81.32480697631836,0.022913442286655147
2020-06-16,85.31400936398893,85.73638502646783,83.67793241654452,85.46450805664062,165428800,0.026502108717915585,82.02244491577149,0.02373154752176643
2020-06-17,86.20973348728414,86.27041892651324,85.22420254683476,85.34557342529297,114406400,-0.0013916259983481893,82.66498031616212,0.023937534391667
2020-06-18,85.3018832364117,85.79707850372552,84.77027818647716,85.37956237792969,96820400,0.00039825091416689773,83.3788833618164,0.023401348544177986
2020-06-19,86.08594777647562,86.55200784219969,83.7823232639959,84.89165496826172,264476000,-0.005714569108567935,83.82115859985352,0.022730390832506015
2020-06-22,85.2848942945191,87.25595632121572,85.23877276466217,87.11273956298828,135445200,0.02616375656190173,84.4379653930664,0.023645026425538077
2020-06-23,88.35800109154899,90.39217823600704,87.93805517776225,88.97213745117188,212155600,0.02134472980084756,84.98510513305663,0.02269558745183656
2020-06-24,88.6007564046994,89.52074989472776,87.02778688442697,87.401611328125,192623200,-0.017651887074296546,85.16036453247071,0.022779359789545754
2020-06-25,87.5569729349939,88.6007597441656,86.79718989219901,88.56192016601562,137522400,0.01327560007486106,85.86286163330078,0.014484446529713438
2020-06-26,88.45751483384788,88.67841069738331,85.69268296974758,85.84075927734375,205256800,-0.0307260827630077,86.22284622192383,0.019042338535632412
2020-06-29,85.74853519336081,87.91379516599585,85.27033358259102,87.81912231445312,130646000,0.023046895830889147,86.67895889282227,0.019818930705739243
2020-06-30,87.40644373304936,88.83862594589743,87.38702765304257,88.55218505859375,140223200,0.0083474159707011,86.98772659301758,0.018469396709890763
2020-07-01,88.6298685038104,89.17360766512026,88.33615305412683,88.38469696044922,110737200,-0.0018914055935910223,87.2916389465332,0.018485402532300514
2020-07-02,89.29255616257464,89.92853837615466,88.27061544704088,88.38469696044922,114041600,0.0,87.59215240478515,0.01849363587974645
2020-07-06,89.81445847482968,91.21750566495867,89.78290085821105,90.74901580810547,118655600,0.026750319104609677,88.17788848876953,0.019495434534630124
2020-07-07,91.12771107529522,91.90691027355584,90.35579383560182,90.46745300292969,112424400,-0.003102654091270418,88.51335983276367,0.01844500002739085
2020-07-08,91.44569210278156,92.60599762201831,91.3583012018077,92.5744400024414,117092000,0.023290000210832495,88.87359008789062,0.01865798746214547
2020-07-09,93.4677067512674,93.52111023194134,91.92387279560495,92.97251892089844,125642800,0.004300095344314636,89.43068084716796,0.017030385000736514
2020-07-10,92.56715507244024,93.19343305098592,91.95544841683225,93.13516998291016,90257200,0.0017494531061388319,89.88800582885742,0.016897528861359208
2020-07-13,94.44113076999513,97.0530350925637,92.49191427496272,92.70552825927734,191649200,-0.004613098614751565,90.57448272705078,0.012057249369343758
2020-07-14,92.08654339720529,94.43143052499137,91.15199321383774,94.23966979980469,170989200,0.016548544292166456,91.21653747558594,0.011294452260911922
2020-07-15,96.11603683855265,96.36606058527201,93.6886189450088,94.88776397705078,153198000,0.006877084550729551,91.85009536743163,0.011286524305616195
2020-07-16,93.75899337440758,94.57703182065787,93.12058143814279,93.72015380859375,110577600,-0.01230517107284168,92.38364105224609,0.012601003729938498
2020-07-17,94.17167989066034,94.32703078332698,93.05748856156698,93.53083801269531,92186800,-0.0020200115792071704,92.8982551574707,0.012722578365177404
2020-07-20,93.61822100588265,95.64025667561853,93.27352443554929,95.50189208984375,90318000,0.021073841729942533,93.37354278564453,0.011772527365562021
2020-07-21,96.2932339607085,96.36848331726704,93.9337836446351,94.18380737304688,103433200,-0.013801660762457812,93.74517822265625,0.013028096634078399
2020-07-22,93.88523208886058,95.13049855916786,93.79784860710124,94.44839477539062,89001600,0.002809266366730734,93.93257369995118,0.011152734548957283
2020-07-23,94.18138204100602,94.25906118948085,89.33868791358677,90.14944458007812,197004400,-0.045516392369991165,93.65026626586913,0.018648684763303336
2020-07-24,88.34588050233073,90.27082118599914,86.55686722526087,89.9261245727539,185438800,-0.0024772200024576474,93.32936172485351,0.018578865963809692
2020-07-27,90.98932597811024,92.14963136535167,90.76600769371073,92.05738830566406,121214000,0.023700162139044245,93.2645477294922,0.02042899462403017
2020-07-28,91.6277234198458,91.80492755403503,90.5402377753028,90.54509735107422,103625600,-0.01642769779182185,92.89509048461915,0.020026798957067705
2020-07-29,91.0281825207394,92.4652173549395,90.9917727293096,92.28073120117188,90329200,0.019168722557865392,92.63438720703125,0.02110377420521623
2020-07-30,91.45297464683811,93.50171606500183,91.0451701940575,93.3973388671875,158130000,0.012100117234457253,92.60210571289062,0.021264654846845015
2020-07-31,99.89795098088912,103.32546361824967,97.89775374108596,103.17496490478516,374336800,0.10468848637648653,93.5665184020996,0.03932243051408518
2020-08-03,105.05864325676774,108.39634285363456,104.76007559751676,105.77473449707031,308151200,0.025197678474466745,94.59380264282227,0.039466631372945406
2020-08-04,105.96406844483113,107.57344762416928,105.24069527688243,106.48110961914062,173071600,0.006678108202577304,95.82353286743164,0.03856082777858482
2020-08-05,106.20197808875795,107.18750930435041,105.7359105258887,106.8670883178711,121776800,0.003624856090540751,97.06540222167969,0.03853775284922711
2020-08-06,107.19962585470167,111.09077637005811,106.60976509533027,110.5955810546875,202428800,0.03488906449594831,99.11001586914062,0.03293602533994556
2020-08-07,110.11651110240133,110.57368961748969,107.28347223155788,108.08110046386719,198045600,-0.02273581427794069,100.92551345825196,0.03510027635607881
2020-08-10,109.52802230986417,110.67096868829299,106.99895752533313,109.65204620361328,212403600,0.01453487920648322,102.68497924804687,0.035086132085934835
2020-08-11,108.9152102791965,109.41372516958415,106.13080268423259,106.39100646972656,187902400,-0.0297398894666433,104.2695701599121,0.03675748501951447
2020-08-12,107.482876326809,110.18460371438742,107.288335746899,109.92683410644531,165598000,0.03323427189989858,106.03418045043945,0.037123760155703504
2020-08-13,111.30810579171875,112.87661632039004,110.8193126888657,111.87228393554688,210082000,0.017697679050937998,107.8816749572754,0.03706292616087666
2020-08-14,111.69717509170043,111.86253531933406,109.96087043780608,111.7725601196289,165565200,-0.0008914077053743252,108.74143447875977,0.021757798763167826
2020-08-17,112.89607263916643,112.92039207121137,110.85336650862027,111.48076629638672,119561600,-0.002610603380023502,109.31203765869141,0.021118597123506055
2020-08-18,111.23270331319974,112.83525485693279,110.89711451437223,112.4096908569336,105633600,0.008332599347919745,109.9048957824707,0.021135603860851816
2020-08-19,112.81824963342837,113.96605702763473,112.4559145982573,112.55075073242188,145538000,0.0012548729065344766,110.47326202392578,0.021173883544008208
2020-08-20,112.59208851632775,115.16249715621257,112.5750641732495,115.04820251464844,126907200,0.022189561295455018,110.91852416992188,0.019525110795534185
2020-08-21,116.008744414782,121.46083051491364,115.99658841174927,120.9769058227539,338054800,0.051532341909910295,112.20810470581054,0.022123909930882594
2020-08-24,125.18632749798864,125.27144919995426,120.55619671335445,122.42381286621094,345937600,0.01196019218392741,113.48528137207032,0.022100326878058917
2020-08-25,121.29549340088454,121.76482801035655,119.6953682864558,121.41950988769531,211495600,-0.008203493707659382,114.98813171386719,0.01839603240604584
2020-08-26,122.73752407416738,123.52785723369402,121.66996279802345,123.0706787109375,163022400,0.01359887570596685,116.30251617431641,0.017048168006624228
2020-08-27,123.67377724193759,124.00693190797273,120.45407621046918,121.59945678710938,155552400,-0.011954284637396562,117.27523345947266,0.01837480777310562
2020-08-28,122.57460040324597,122.99286935955308,121.17875271683349,121.40248107910156,187630000,-0.0016198732561171214,118.23822555541992,0.018417662644414447
2020-08-31,124.09932594347109,127.42601869627453,122.56243019641671,125.51948547363281,225702700,0.033912028468748856,119.64209747314453,0.019566482318929483
2020-09-01,129.13799921000313,131.12235167130845,126.96884284952722,130.51925659179688,151948100,0.03983262916747954,121.45305404663085,0.021347098503469334
2020-09-02,133.83623463401244,134.21559397124165,123.53515699483128,127.81510925292969,200119000,-0.020718378341094135,122.97948989868163,0.023923206624190133
2020-09-03,123.4476412912984,125.32497985137765,117.21251553349937,117.58214569091797,257599600,-0.08006067218361479,123.23288421630859,0.037552982279017356
2020-09-04,116.79423196346733,120.32519508764499,107.86468180279036,117.65995025634766,332607200,0.0006617039089777954,122.90118865966797,0.03344286933103239
2020-09-08,110.84118807317701,115.74368657539894,109.60583975780702,109.74201965332031,231366600,-0.06729503612551613,121.63300933837891,0.038679840938818426
2020-09-09,114.06090962213463,115.88961670814375,112.11547370973169,114.11927032470703,176940500,0.03988673331522996,120.90298538208008,0.0418158958590119
2020-09-10,117.07630346258478,117.21248334746296,109.43074171443638,110.39373016357422,182274400,-0.03264602157490515,119.63529052734376,0.04204086093911718
2020-09-11,111.44428149919675,112.08627882927041,106.99896131243025,108.94439697265625,180860300,-0.013128763642377583,118.36978454589844,0.04204856664856412
2020-09-14,111.59018399790295,112.76717161154352,109.72256765665087,112.21272277832031,140150100,0.029999943975864696,117.45080871582032,0.04390641574699177
2020-09-15,115.10170098076587,115.5880598889027,110.51047170055435,112.3878173828125,184642000,0.0015603810348501224,116.13764190673828,0.0416968652448569
2020-09-16,112.08628557894545,112.83527508788637,108.98331313922904,109.07085418701172,154679000,-0.029513547580540922,113.99280166625977,0.03806106238987294
2020-09-17,106.72657833417449,109.13891387317258,105.74413146112666,107.32965850830078,178011000,-0.015963895136692496,111.94425659179687,0.03804088297168826
2020-09-18,107.38805146978207,107.85495187903756,103.19563251538361,103.9251708984375,287104900,-0.031719914673910776,110.57855911254883,0.03161658690452466
2020-09-21,101.68792447129736,107.18378178328017,100.28720839881021,107.0767822265625,195713800,0.030325774794298432,109.5202423095703,0.03420316439328952
2020-09-22,109.60584204815116,109.78093154907663,106.18187865602258,108.75957489013672,183055400,0.01571575675493886,109.42199783325195,0.027942777240832828
2020-09-23,108.5747468223456,109.05137639314981,103.85706028034124,104.19751739501953,150718700,-0.041946260820948766,108.4298225402832,0.02674221693837882
2020-09-24,102.30072495573343,107.24213295365429,102.13536471776598,105.26751708984375,167743300,0.010268955744576758,107.91720123291016,0.02590854047585024
2020-09-25,105.471789131678,109.37238950555708,104.7325215412831,109.21675109863281,149981400,0.037516169450624304,107.9444366455078,0.028808993080452847
2020-09-28,111.87227014246227,112.17381026918468,109.70310630165157,111.8236312866211,137672400,0.023868867749362144,107.9055274963379,0.028172574622724204
2020-09-29,111.42481261814176,112.16407270770064,110.47154603147797,110.97735595703125,99382200,-0.007567947131145392,107.76448135375976,0.028264538135752842
2020-09-30,110.68556487153249,114.06089699323232,110.52020461838681,112.65045166015625,142675200,0.015076009774217303,108.12244110107422,0.026724468637841416
2020-10-01,114.430522644009,114.50834184995564,112.66990578164197,113.60371398925781,116120400,0.008462126117144697,108.74984664916992,0.02584373919623269
2020-10-02,109.81011094316419,112.22245433262894,109.15839180363562,109.93656158447266,144712000,-0.032280215813471735,109.35098571777344,0.025935049675357594
2020-10-05,110.80229665236467,113.46754155068632,110.45211762382625,113.3216323852539,106243800,0.03079112855626498,109.97547073364258,0.025984030322011843
2020-10-06,112.54345848013615,112.95200563980481,109.18758468115253,110.07276153564453,161498200,-0.028669467437288154,110.10678939819336,0.027861268936805076
2020-10-07,111.49292694400957,112.3975548762922,111.01628983580524,111.94037628173828,96849000,0.016967092676138273,110.88107528686524,0.023534155544282922
2020-10-08,113.07844398775582,113.22435314166701,111.46372888130158,111.83336639404297,83477200,-0.0009559543325634579,111.53766021728515,0.023651805070122902
2020-10-09,112.13491304534423,113.80798894197643,111.7847340241306,113.77880859375,100506900,0.017395901263065783,111.99386596679688,0.02145717816998326
2020-10-12,116.78449677232146,121.76481458334483,116.0257780752071,121.00609588623047,240226800,0.0635205042292688,112.91211242675782,0.028106745990682608
2020-10-13,121.85236676734615,121.96909558575003,116.38569697728092,117.79613494873047,262330500,-0.026527266366134117,113.59399032592773,0.02987774104128892
2020-10-14,117.6988406266793,119.67345635227282,116.3564928845694,117.88365936279297,150712000,0.000743016008976749,114.1173110961914,0.029757666578820254
2020-10-15,115.48104948176437,117.8933852834975,114.92660067544894,117.41675567626953,112559200,-0.003960715921504598,114.49861526489258,0.02985366084400167
2020-10-16,117.97120952549623,118.23384747833158,115.56859545500912,115.77286529541016,115393800,-0.014000475242151644,115.08224563598633,0.02790140929940611
2020-10-19,116.68723164895509,117.13468096654279,112.50454937346234,112.8158187866211,120639300,-0.025541792554272136,115.03166427612305,0.027921381782105414
2020-10-20,113.02981171272529,115.73397358180452,112.4753628325675,114.3040771484375,124423700,0.013191929800476787,115.45479583740234,0.026250713074155895
2020-10-21,113.48700103022794,115.47134653151844,113.27300189461097,113.68154907226562,89946000,-0.005446245590727705,115.62891311645508,0.025983927458545344
2020-10-22,114.24569636322538,114.81960369273567,111.46372301440654,112.59207916259766,101988000,-0.00958352449064015,115.70478439331055,0.026229222559034978
2020-10-23,113.21461087321912,113.37024926516857,111.16217596217939,111.90144348144531,82572600,-0.0061339632973201885,115.51704788208008,0.02564169663289097
2020-10-26,110.89955881245987,113.37026292295224,109.80038294532771,111.91118621826172,111850700,8.706533636471114e-05,114.6075569152832,0.01204595818654045
2020-10-27,112.33918213169002,114.08034796929371,111.41510314504899,113.41889953613281,92276800,0.013472409406246388,114.16983337402344,0.01174322168612619
2020-10-28,111.91119126662696,112.28082137684017,108.06895131820131,108.16622161865234,143937800,-0.04631219257957164,113.19808959960938,0.017682845138747214
2020-10-29,109.30428354663158,113.73987359676744,109.13891590818614,112.17379760742188,146129200,0.037050161582776964,112.67379379272461,0.022837186741124928
