Price,Close,High,Low,Open,Volume
2020-06-11,81.45800018310547,85.13440269433788,81.35615151209016,84.71001596343379,201662400
2020-06-12,82.1612548828125,84.34381486093497,81.05057761692748,83.59689759140369,200146000
2020-06-15,83.17735290527344,83.8296963810466,80.65285780920145,80.81534051982473,138808800
2020-06-16,85.38175964355469,85.65337337676685,83.596913801037,85.23140666668927,165428800
2020-06-17,85.2629165649414,86.18686635684281,85.14166323371323,86.12623969122872,114406400
2020-06-18,85.29688262939453,85.71399444147255,84.6881884557675,85.21927871070163,96820400
2020-06-19,84.80946350097656,86.46820883364359,83.70120584339429,86.00260000379964,264476000
2020-06-22,87.02838897705078,87.17146705960882,85.15623672615204,85.20231359689153,135445200
2020-06-23,88.88597869873047,90.3046443458434,87.85289780891296,88.27243705588172,212155600
2020-06-24,87.31695556640625,89.43404157028371,86.94349320290961,88.51493917080266,192623200
2020-06-25,88.47613525390625,88.51493721035841,86.71311437427568,87.47216145830379,137522400
2020-06-26,85.75765228271484,88.5925564218204,85.60971933565048,88.3718744192934,205256800
2020-06-29,87.73408508300781,87.82866626069892,85.18776440060446,85.66550295799838,130646000
2020-06-30,88.46646118164062,88.75262477682146,87.30243171900806,87.32182900307377,140223200
2020-07-01,88.29911804199219,89.08726487998509,88.25062113854636,88.54405219679813,110737200
2020-07-02,88.29911804199219,89.84146462563768,88.18514698857149,89.20609820497056,114041600
2020-07-06,90.6611328125,91.12916897526445,89.6959534658751,89.72748052152446,118655600
2020-07-07,90.37982940673828,91.81789246963082,90.26827838855647,91.03944797633464,112424400
2020-07-08,92.48477172851562,92.51629878115334,91.26981088874352,91.35711714225694,117092000
2020-07-09,92.88248443603516,93.430544491857,91.83485381849374,93.3771927270549,125642800
2020-07-10,93.04496002197266,93.10316665691907,91.86638112451729,92.47749528608121,90257200
2020-07-13,92.61573791503906,96.9590339515966,92.40233082748179,94.34965940036575,191649200
2020-07-14,94.14838409423828,94.33995906948405,91.063698400921,91.99734332779671,170989200
2020-07-15,94.79586029052734,96.27272509234513,93.59787669220981,96.02294350650172,153198000
2020-07-16,93.62940979003906,94.4854581347257,93.03041795220673,93.66821174965895,110577600
2020-07-17,93.44023895263672,94.23566048761843,92.96734801354852,94.08046007628133,92186800
2020-07-20,95.409423828125,95.54765444448357,93.18321375708835,93.52757658018402,90318000
2020-07-21,94.09261322021484,96.27517383614766,93.84283157908682,96.199997340323,103433200
2020-07-22,94.35692596435547,95.0383691628231,93.70700981931506,93.79430867429807,89001600
2020-07-23,90.06214904785156,94.16778614112043,89.25217747144076,94.09018221266099,197004400
2020-07-24,89.83903503417969,90.18339782375423,86.47304066581674,88.26032136137546,185438800
2020-07-27,91.9682388305664,92.06039256097253,90.67810880703217,90.90121082733599,121214000
2020-07-28,90.45741271972656,91.7160228925572,90.45255785000906,91.5389903643371,103625600
2020-07-29,92.19132995605469,92.37563738029081,90.90362022258871,90.9399947403417,90329200
2020-07-30,93.30689239501953,93.41116851340877,90.9570015743531,91.36441110716558,158130000
2020-07-31,103.07505798339844,103.22541096516197,97.80295687640107,99.80121727475651,374336800
2020-08-03,105.67228698730469,108.29135620019736,104.6586108297832,104.95688931304775,308151200
2020-08-04,106.37798309326172,107.46926317333123,105.13877008729901,105.86144267124749,173071600
2020-08-05,106.76359558105469,107.0837062639097,105.63351324968006,106.09912946117086,121776800
2020-08-06,110.48846435546875,110.98318005233068,106.506508834704,107.095798287908,202428800
2020-08-07,107.97642517089844,110.46660028081871,107.17956943228634,110.00986453782278,198045600
2020-08-10,109.54584503173828,110.56378066058019,106.89532594642495,109.42194125871023,212403600
2020-08-11,106.28797912597656,109.30777067354109,106.02802731765381,108.80973853697522,187902400
2020-08-12,109.82035827636719,110.07787820702897,107.18441558309904,107.37876772976709,165598000
2020-08-13,111.76392364501953,112.7672832263659,110.71197231378294,111.20029196815734,210082000
2020-08-14,111.66433715820312,111.75422524008118,109.85440163162504,111.58902512127496,165565200
2020-08-17,111.37278747558594,112.8110188476026,110.74599537909668,112.78672297104335,119561600
2020-08-18,112.30083465576172,112.72598654466942,110.78972307405309,111.12498689269856,105633600
2020-08-19,112.44173431396484,113.8556697465018,112.34699003787868,112.70897411610314,145538000
2020-08-20,114.93678283691406,115.05096678859472,112.46603963312674,112.48304748879555,126907200
2020-08-21,120.85973358154297,121.34318956820582,115.8842398593988,115.89638408872885,338054800
2020-08-24,122.3052749633789,125.15015404891105,120.43946714581988,125.06511476676067,345937600
2020-08-25,121.3019027709961,121.64688641801345,119.57943117585931,121.1780064067377,211495600
2020-08-26,122.95149230957031,123.4082280829776,121.55213290407741,122.61866031262531,163022400
2020-08-27,121.48168182373047,123.88682518833696,120.33741060365348,123.55399319873169,155552400
2020-08-28,121.2848892211914,122.87373703302123,121.0613775648222,122.4558732168994,187630000
2020-08-31,125.39794921875,127.30263641002203,122.44375715773111,123.97916478082978,225702700
2020-09-01,130.39285278320312,130.99536378403553,126.84587750534726,129.01293310588505,151948100
2020-09-02,127.69133758544922,134.0856242989173,123.41552988295788,133.70663231996068,200119000
2020-09-03,117.46826171875,125.20359657134411,117.09898956594436,123.32807630409383,257599600
2020-09-04,117.5459976196289,120.20866118452791,107.76021579822826,116.68111776737273,332607200
2020-09-08,109.63575744628906,115.63161300846177,109.49970941253935,110.73386155128658,231366600
2020-09-09,114.00872039794922,115.77735180667162,112.00686490622496,113.95041623071373,176940500
2020-09-10,110.28684997558594,117.09900142927623,109.32479386550686,116.96295339003524,182274400
2020-09-11,108.83887481689453,111.97771348674671,106.89532348087856,111.33633798711266,180860300
2020-09-14,112.10404968261719,112.65796155648654,109.6163061668615,111.48211380367826,140150100
2020-09-15,112.2789535522461,115.4760961613362,110.40342635038046,114.99020836203483,184642000
2020-09-16,108.96522521972656,112.72600049138936,108.87776895050861,111.97773633652149,154679000
2020-09-17,107.22573852539062,109.03324211177724,105.64174663584149,106.62324227263575,178011000
2020-09-18,103.82450866699219,107.7504832499777,103.09567691699868,107.28403508185545,287104900
2020-09-21,106.97306823730469,107.0799641548333,100.1900707538578,101.58943010037062,195713800
2020-09-22,108.65424346923828,109.67461096517128,106.07904368113599,109.49969103484163,183055400
2020-09-23,104.09661102294922,108.94576947432667,103.75648361182957,108.469601478443,150718700
2020-09-24,105.16558074951172,107.1382844839182,102.03646141325542,102.20166152378793,167743300
2020-09-25,109.11097717285156,109.26646484753799,104.63109048927913,105.3696421159189,149981400
2020-09-28,111.7153549194336,112.06519483137623,109.59688319225279,111.76394667933849,137672400
2020-09-29,110.86988830566406,112.05545586998878,110.36456819358912,111.31691166111466,99382200
2020-09-30,112.54134368896484,113.95042293050288,110.41315990508242,110.57835999800264,142675200
2020-10-01,113.49370574951172,114.39745761315729,112.56080179575848,114.3197137634958,116120400
2020-10-02,109.8301010131836,112.1137801442832,109.05268479784137,109.70377282438155,144712000
2020-10-05,113.21186065673828,113.35762848374344,110.34512551989539,110.69496533908391,106243800
2020-10-06,109.96617126464844,112.84262721845214,109.08185158171717,112.43447568029653,161498200
2020-10-07,111.83197021484375,112.28870606536778,110.90877867904413,111.38495419907133,96849000
2020-10-08,111.72504425048828,113.11468368405912,111.3557647697816,112.96891585820435,83477200
2020-10-09,113.66860961914062,113.69776170512303,111.67646638432409,112.02630624423392,100506900
2020-10-12,120.88890075683594,121.64688463034302,115.91340641347355,116.67139028698064,240226800
2020-10-13,117.68204498291016,121.85096395135838,116.2729730734288,121.7343481891843,262330500
2020-10-14,117.7695083618164,119.5575722262898,116.2438206939987,117.58486859235376,150712000
2020-10-15,117.30305480957031,117.77922287109193,114.81531115779593,115.36922306195072,112559200
2020-10-16,115.6607437133789,118.11934252939484,115.45667170048786,117.85695893134891,115393800
2020-10-19,112.70655822753906,117.02123764921416,112.39559027449886,116.57422168009768,120639300
2020-10-20,114.19337463378906,115.62188622477068,112.36643141199016,112.92034331318091,124423700
2020-10-21,113.5714340209961,115.35949783357893,113.16328257328865,113.37707442350195,89946000
2020-10-22,112.48303985595703,114.70840714970598,111.35577645934274,114.13505561823894,101988000
2020-10-23,111.7930908203125,113.26047437917072,111.05453912383231,113.10498668978074,82572600
2020-10-26,111.80280303955078,113.2604666650257,109.69404402667767,110.79215536953423,111850700
2020-10-27,113.30904388427734,113.96985164953288,111.30718833691205,112.23037227607989,92276800
2020-10-28,108.06148529052734,112.17210092073205,107.96430917598714,111.80282871985439,143937800
2020-10-29,112.0651626586914,113.62972197847206,109.03322009698005,109.19842758479042,146129200
2020-10-30,105.78751373291016,108.82916930496091,104.67968991872881,107.92541751822762,190272600
2020-11-02,105.70004272460938,107.55613792475565,104.29097088393719,106.03045032760409,122866900
2020-11-03,107.32292938232422,108.34328959669351,105.66119353544151,106.56494539048946,107624400
2020-11-04,111.70562744140625,112.32756337251364,109.17901179452487,110.91849140042434,138235500
2020-11-05,115.67047882080078,116.2438304304953,113.57144682955949,114.62095911814943,126387100
2020-11-06,115.53904724121094,116.03550252982856,113.04700448892655,115.17886724342364,114457900
2020-11-09,113.23196411132812,118.7514365224502,112.9691352746871,117.30099476626944,154515300
2020-11-10,112.89125061035156,114.46823839026816,111.10009473548428,112.48240247680658,138023400
2020-11-11,116.31782531738281,116.45410805937627,113.34879995040824,114.0788892511671,112295000
2020-11-12,116.04524993896484,117.33020670166636,115.42224104958544,116.44436895423854,103162300
2020-11-13,116.09391784667969,116.49302940870272,114.74081980829087,116.269139549406,81581900
2020-11-16,117.10630798339844,117.77798498184063,115.01338417236556,115.7629391328116,91183000
2020-11-17,116.22047424316406,117.46649204968942,115.80188944001708,116.3762301824057,74271000
2020-11-18,114.89657592773438,116.63905646851767,114.86737354648494,115.46118005472933,76322100
2020-11-19,115.49038696289062,115.89923517011198,113.70896736833065,114.46825901798518,74113000
2020-11-20,114.22489166259766,115.61692877725572,114.17622350270929,115.49038264932382,73604300
2020-11-23,110.82754516601562,114.49746457209459,110.73020141936897,114.06914317462709,127959300
2020-11-24,112.11249542236328,112.77444325872074,109.60098679969664,110.88595091749468,113874200
2020-11-25,112.9496841430664,113.65057108020866,112.11251446001901,112.48243113620667,76499200
2020-11-27,113.49480438232422,114.3709129708123,113.1346317708944,113.47533860340312,46691300
2020-11-30,115.88951110839844,117.75853793262587,113.70897238661402,113.86472833539251,169410200
2020-12-01,119.46207427978516,120.19216354656007,116.82401928706074,117.79747164276061,127728200
2020-12-02,119.81253051757812,120.0948326221023,117.6806672543266,118.78066586007702,89004200
2020-12-03,119.67623901367188,120.49393545508784,118.9656155022822,120.24083575457,78967600
2020-12-04,119.00455474853516,119.5983613009378,118.29393123559595,119.34526159986807,78260400
2020-12-07,120.46472930908203,121.26295994561156,119.00455077200225,119.06295553689276,86712000
2020-12-08,121.07801818847656,121.66209562471133,119.82226358353684,121.06828901089827,82225500
2020-12-09,118.5470199584961,122.6063142688594,117.78772835245422,121.22401378468822,115089200
2020-12-10,119.96826934814453,120.58154910132534,116.96030505591354,117.30101190387383,81312200
2020-12-11,119.16028594970703,119.50099273028479,117.3496642850928,119.17975172566112,86939800
2020-12-14,118.5470199584961,120.07533977310263,118.31339348591051,119.3452505477775,79184500
2020-12-15,124.48507690429688,124.50455010924838,120.83463079530905,121.03905488619017,157243700
2020-12-16,124.41693115234375,124.96206204213269,123.2001158255996,124.0275561892667,98208600
2020-12-17,125.28331756591797,126.13996040824293,124.64083543417424,125.47800506998152,94359800
2020-12-18,123.29747009277344,125.67269604688084,122.7718049671832,125.53641332100761,192541500
2020-12-21,124.8258056640625,124.90368364385454,120.17270406085605,121.70102413672326,121251600
2020-12-22,128.37890625,130.8417396142282,126.20809672049869,128.1160699450411,168904800
2020-12-23,127.48332214355469,128.91428338608608,127.30809300233021,128.65146195480474,88223700
2020-12-24,128.4665069580078,129.91695629713385,127.61960817236115,127.83376887622417,54930100
2020-12-28,133.0612030029297,133.6939410837403,129.96561683148184,130.43288465030292,124486200
2020-12-29,131.2895050048828,135.10543618196706,130.77357648181422,134.38509099699746,121047300
2020-12-30,130.1700439453125,132.37978484573765,129.85853207666074,131.98066583416636,96452100
2020-12-31,129.16738891601562,131.16296911492586,128.2231389904879,130.5204870277971,99116600
2021-01-04,125.97445678710938,130.06295318684514,123.39480688941487,129.97534605093776,143301900
2021-01-05,127.531982421875,128.242613306386,125.0204736671036,125.46826826756664,97664900
2021-01-06,123.23905944824219,127.57092663069263,123.02489875437408,124.32932869572905,155088000
2021-01-07,127.4443588256836,128.13551641563382,124.46559750336911,124.95232359796171,109578200
2021-01-08,128.54440307617188,129.10900729754997,126.77271243111933,128.9143049184012,105158200
2021-01-11,125.55587768554688,126.7142883378028,125.08862472498865,125.76030921099948,100384500
2021-01-12,125.38067626953125,126.24704834025822,123.49217617399698,125.08863756905697,91951100
2021-01-13,127.41521453857422,127.9603456364581,125.07893416086944,125.34175567710807,88636800
2021-01-14,125.48775482177734,127.52226681135943,125.34172804679318,127.32757929841898,90221800
2021-01-15,123.76471710205078,126.7629517813355,123.62843438270613,125.3611781802463,111598500
2021-01-19,124.4364013671875,125.29304408982054,123.57002946950722,124.38772578454656,90757300
2021-01-20,128.52488708496094,128.9726816127556,125.13727773804456,125.24435806944973,104319500
2021-01-21,133.23641967773438,135.96208925479198,130.0434971272025,130.2479286583061,120150900
2021-01-22,135.3780059814453,136.13729751698824,131.435521560002,132.66206599733243,114459400
2021-01-25,139.12579345703125,141.23818305206848,132.91516336360118,139.27182020640586,157611700
2021-01-26,139.3594207763672,140.46915569228537,137.6169330170498,139.787742121757,98390600
2021-01-27,138.28858947753906,140.46912731644642,136.6823996104918,139.62221397143526,140843800
2021-01-28,133.45059204101562,138.22051793091006,133.07094618183902,135.8160892048896,142621100
2021-01-29,128.45677185058594,133.10987264929705,126.753230328146,132.22402749273948,177523800
2021-02-01,130.57887268066406,131.78595871131816,127.45408469869479,130.19922693086417,106239800
2021-02-02,131.40631103515625,132.69126014883398,131.03639446508643,132.12665611956461,83305400
2021-02-03,130.38421630859375,132.165635975879,130.0629752354402,132.15589194554707,89880900
2021-02-04,133.74261474609375,133.75234392204015,131.01694525702797,132.68155527349182,84183100
2021-02-05,133.32826232910156,133.97170445351236,132.45085206919504,133.90346870595903,75693800
2021-02-08,133.47447204589844,133.52322035322103,131.53440247125988,132.61654943988424,71297200
2021-02-09,132.59706115722656,134.4201468877061,132.44108738356064,133.1917548672735,76774200
2021-02-10,131.99261474609375,133.55247138369472,131.0274517780399,133.05525945656302,73046600
2021-02-11,131.73919677734375,132.9675743269367,130.41332257065082,132.4898645085888,64280000
2021-02-12,131.97317504882812,132.12916376176068,130.33533819074378,130.97878047466367,60145100
2021-02-16,129.84788513183594,132.5971155475775,129.45791334796667,132.09017454240117,80576300
2021-02-17,127.55680084228516,128.9021769728661,126.22118330017902,127.95651619642835,97918500
2021-02-18,126.4552001953125,126.73791669485071,124.21291100168493,125.95798807847142,96856700
2021-02-19,126.6111831665039,127.43011645462201,125.56804028149355,126.97190891723642,87668800
2021-02-22,122.8382797241211,126.46493488700048,122.44831544375612,124.79783740249141,103916400
2021-02-23,122.70177459716797,123.53044391763328,115.41921936454152,120.65447173544518,158273000
2021-02-24,122.20458984375,122.40931941932189,119.16288479188184,121.80488184514299,111039900
2021-02-25,117.9539794921875,123.28672123283567,117.51527437819725,121.55138820352438,148199500
2021-02-26,118.21722412109375,121.71713665773981,118.15872464367439,119.51384476967971,164560400
2021-03-01,124.58335876464844,124.71984514122286,119.70882406427694,120.64473383419431,116307900
2021-03-02,121.98035430908203,125.49001767022227,121.87311395477933,125.18779891061432,102260900
2021-03-03,118.99714660644531,122.55555866097826,118.78266587535208,121.67814086921052,112966300
2021-03-04,117.11556243896484,120.49849054949536,115.64345838509743,118.69491428410296,178155000
2021-03-05,118.37321472167969,118.88017056362067,114.61982398763308,117.94426066844194,153766600
2021-03-08,113.44017791748047,117.96374575469044,113.29394038143423,117.89550256292887,154376600
2021-03-09,118.05146789550781,118.99712873808402,115.80918658429786,116.04316214765258,129525800
2021-03-10,116.9693374633789,119.10437859558475,116.45263053937967,118.63642743151894,111943300
2021-03-11,118.89965057373047,120.1182842596345,118.21721868480411,119.46509838909789,103026500
2021-03-12,117.99298095703125,118.12946732804168,116.16990981369923,117.37879228748427,88105100
2021-03-15,120.87870025634766,120.88845140763532,117.39828304156515,118.36344619441722,92403800
2021-03-16,122.41905975341797,124.02765763412758,121.59039037182497,122.54579497339591,115227900
2021-03-17,121.62937927246094,122.70177530738493,119.27009907008946,120.93719630957409,111932600
2021-03-18,117.50553131103516,120.08903616814248,117.3008017478915,119.79656111339463,121229700
2021-03-19,116.97908020019531,118.38294855656439,116.67686143267959,116.89134214689703,185549500
2021-03-22,120.29376983642578,120.76172845240197,117.24231371312757,117.31055690317099,111912300
2021-03-23,119.465087890625,121.12242658262932,119.07512365781542,120.2352652049879,95467100
2021-03-24,117.07657623291016,119.81606991796893,117.05708136591241,119.73807557407793,88530500
2021-03-25,117.56401062011719,118.60716806474952,116.01391233642575,116.54036291521213,98844700
2021-03-26,118.16845703125,118.43168604296147,115.9359194779791,117.33003655489678,94071200
2021-03-29,118.34394836425781,119.50408995901205,117.70051367598907,118.59742624167248,80819200
2021-03-30,116.89134979248047,117.37880328833072,115.87744562855794,117.09607936818357,85671900
2021-03-31,119.08487701416016,120.42049468098195,118.10997013305847,118.5974235736093,118323800
2021-04-01,119.9135513305664,121.06394179532072,119.41634671803331,120.55699346889742,75089100
2021-04-05,122.74078369140625,122.99426157524732,119.98179530076379,120.7617238181442,88651200
2021-04-06,123.04300689697266,123.93991951774667,122.49706137788411,123.32573080877205,80171300
2021-04-07,124.69060516357422,124.71010003062226,121.99985979599343,122.67254799737614,83466700
2021-04-08,127.0888671875,127.11811320514343,125.29504201784057,125.71424485466245,88844600
2021-04-09,129.66258239746094,129.70157211744996,126.22116316750967,126.54288414202428,106686700
2021-04-12,127.9468002319336,129.51640109938154,127.35210636598374,129.19468000377913,91420000
2021-04-13,131.0567626953125,131.28100205330475,128.61949478941824,129.11670696279845,91266500
2021-04-14,128.71694946289062,131.6124239805342,128.35623869078685,131.55393195001986,87222800
2021-04-15,131.12501525878906,131.6124688471117,130.286594491838,130.4620855191037,89347100
